sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
WDR25	19.3017338623974	19.3288314040305	19.0442220838122	18.812878407296	18.8817524087809	18.6913346402791	19.3574265006377	18.945873747722	18.2452326382718	20.2178974974415	19.2848235998042	19.3296825802719	19.428216147837	19.4164424774174	19.4409906107683	19.5449768132061	19.1642226602822	19.3576627678593	19.4305921658161	18.7747850423573
WDR26	24.6259515457245	24.9260314760985	24.4957400761986	24.7331944405675	24.5502460771369	24.9580918459612	24.9873223560188	24.8817986939194	25.1870879207596	24.7788084564859	25.6243965223618	24.6488349602606	25.0559377748803	24.7455557938052	24.9506920025102	24.9397614554605	25.1216924955229	25.2098825438367	25.0432692533533	24.8557684178885
WDR33	24.4501228602831	24.8828043534591	24.6645481196661	24.9109187088794	24.5968456592847	24.4734945207217	24.6382617926169	24.5893351956834	24.6437003891156	24.6130986103548	25.1099389387109	24.6323792829702	24.7323169876149	24.6479594796002	24.6265988661842	24.7557752741319	24.7825147954223	24.9865266099392	25.3081783515199	24.7032685234493
WDR34	20.947060979159	21.2521392010607	21.1060749495012	20.350637732218	21.1809377531088	21.0281993476645	21.1950884343284	20.8382309189907	20.9218896822064	20.544078970134	20.6980858824757	20.4921155089294	20.8451388584929	21.7363975794173	20.7794152204168	21.3519378631098	20.9694251383418	20.6613897535921	21.0410457381559	20.5207550094514
WDR35	22.7486307222645	22.1432529594086	22.3050676098874	22.201746943012	22.8942003101914	22.3223147804841	22.9769022515573	22.0351723201857	22.3269601459421	22.4917973752693	22.2654019014038	21.8330610023072	22.6551035722794	23.5391537293263	21.9696680244572	22.7029184552779	23.49405982429	22.1516818956029	21.832612295394	22.6882471765703
WDR36	24.1305568280301	24.3510184628063	24.1678382164036	24.8154124626805	24.1791621049088	24.2598383017722	23.7841050976106	24.0352188334969	24.8590318856973	23.7253214145824	24.368248512125	24.4479608395277	24.1399355289179	24.1622236934475	24.3214632785541	23.7526496310753	23.8529942708133	24.7382843199566	23.5516217844961	25.2963473868995
WDR37	24.9197196052876	24.6661334049459	24.8230351802043	24.9021348515319	24.7617228405527	24.5442095789388	25.0343393714259	24.8137439246292	24.3759700449984	25.0874181676371	24.8091195318053	24.8924405412946	24.7923067373456	24.8715912464815	24.7355847867906	24.7320604485947	25.0166048175805	24.6489216408644	25.2028187893494	24.9097300926077
WDR4	23.6392511607208	23.7839764947274	23.5788043233543	23.8206744677494	23.7843737120384	23.4541035457037	23.2797682937587	23.701546366117	24.2542687555799	23.7806962277532	23.4033640235664	24.031306978548	24.074312770382	23.391363532328	24.3085932657852	23.4107440594147	23.3271843026926	23.6063379410644	23.4765819370961	24.1567324044008
WDR41	23.507229233819	23.7886048323053	23.8683652987664	23.7518712243329	23.6684433905738	23.7213628598072	23.4384229823449	23.5296717927203	24.1251284577823	23.5333663774303	23.4692321260806	23.3503460987644	23.689387013766	23.4815435707612	23.6120061959314	23.5799528121771	23.2728594630268	23.8609007172179	24.1383047958707	23.4789052487216
WDR43	24.688360873636	25.0319441220321	24.7328975462086	25.7734262545684	24.7912591731875	24.7695948599576	24.2662968434105	24.3107830304173	25.4134476560498	24.1032280557155	24.9383406350322	25.0426864287194	24.6500321006252	24.5926687469552	24.9885284580915	24.383988051876	24.4402764582513	25.4239454724848	24.123273777881	25.6169352967319
WDR44	24.9803413549508	24.9569083842473	25.0655273442608	24.9267790499427	25.0368493273753	25.082800420585	25.1761227432219	25.1417486647194	24.7593344702137	24.9996193348658	24.853611311653	25.6769824988322	24.825462064231	24.7057594708709	25.2108348016914	25.0196363433854	25.0046309261954	24.9694064257963	25.7494309318836	25.0561823781123
WDR45	22.7443627975424	22.2924856245396	22.013109297451	22.1583853096141	22.6643896474069	22.7702812015496	22.7947994204459	22.62857882054	22.3775321488042	22.5895034821058	22.3494517472284	22.4788234701029	22.4404901791516	22.2761959300743	22.2462994294087	22.7644845439145	22.3050099274496	22.6401875705936	22.9836640535368	22.5487896739456
WDR45B	24.135709471982	23.7253633153075	23.6456616094669	23.5398487107469	23.7431446367533	23.9397881161385	24.0471447661138	23.9472971548937	23.7973406604246	24.2879561715107	23.6121829682895	23.8015295682413	24.111680652818	24.1963958635699	24.7728197305036	23.8437060938778	23.6913645142288	23.8393026551802	22.9835521135948	24.0043303277585
WDR46	22.7008790877504	22.9408996950796	22.6298358158401	23.6033107271111	22.7044344238993	22.753465489622	22.6150702859677	22.6641681793286	23.7842325053785	22.6767757663089	22.9426174071172	23.6414143009038	22.914514587962	22.7272824682298	23.5281302187689	22.6867822039979	22.7675537445706	23.6168065127741	22.8209100221429	23.9981029211318
WDR47	22.9317415346404	22.8810171398166	23.1177066429538	22.9127018316932	23.3192786820156	22.822383891451	23.0545260983061	22.8094563107472	23.0236255111081	22.5057145709194	22.6891696676922	22.8046974263072	23.0248260517022	23.5691634170292	23.1899934982959	23.2159850831289	22.9624131092502	22.9086556958646	23.1912764952464	23.5065403965014
WDR48	25.0682818113282	24.9759338356844	25.075551201253	24.8009419981682	25.0339055007246	25.1402899633684	25.1007749671262	25.1086127802347	24.6677263727315	24.8419349057749	24.8031234741424	24.9274988186545	24.9866717593979	25.1890362376437	24.7580932461555	24.7773838253757	24.8750710573696	24.8229779431607	24.7815191413222	25.1423980058513
WDR5	25.0127589691798	25.125822631657	24.7654468488759	25.0785706719788	25.1036447379883	24.9787808793192	24.9421046412056	24.9439922711698	24.950456684279	25.3045330737073	25.1776567474477	24.9015878065299	25.3377502243684	25.0655953114556	25.0152625514189	25.1409152410793	24.9362705705668	24.9649294803822	24.6179287472939	25.6605623497073
WDR53	20.7971578447062	21.0148905273318	20.940139138552	20.7892517519348	20.7721692705284	21.1291965569596	20.3541203930308	21.1256410783658	20.6850042335584	20.92341187738	20.6032746151366	20.9849499143716	20.626372159823	21.2023015282036	20.5902509461121	20.9657400442245	20.3832016087957	20.2944687775142	20.3002215996317	20.6576739832755
WDR54	23.6670105222259	23.0427962416461	23.0557213132364	22.711198608508	23.8556654569997	23.0792601536512	23.8109283145829	22.8440404965448	23.2766912224789	22.6052798459231	22.9621291345724	23.2210583639538	23.1340003263974	24.024557537215	23.2360900594745	23.6239874302234	24.4286717042807	22.9005246567553	23.2404796704859	22.8980691457092
WDR55	23.348407750281	23.8071899197556	23.4739236922686	23.4663615153144	23.8757831182785	23.55415897603	23.6294998677803	23.2458892476866	23.7924071098617	23.3611357781771	23.5331696520574	23.3047908758113	24.0356989185813	24.0175076496165	23.6465193904771	23.5276049467262	23.5817781691819	23.4801527421362	23.2820117316895	23.2345084604314
WDR59	23.5361275054173	23.3405225261994	23.2521450747723	23.2608666626275	23.79299706712	23.593918728924	23.4392600770928	23.4464753205638	23.3243196349396	23.4606756823975	23.1725942585607	24.0065961834091	23.3911133443163	23.4933956427446	23.8628515364373	23.3369847577627	23.5494890631083	23.4481575862721	23.6913541521957	23.7521633466172
WDR6	22.6158515014682	22.5604523042808	22.4411884536539	23.0079316918574	22.6129793402181	22.5114695093034	22.6336996834535	22.4669668400756	22.7723797717539	22.6117760923548	22.6804062821595	22.8026503536307	22.4159461249095	22.5884483482457	22.3329645843959	22.4701937786586	22.3586102868019	22.7933605183705	22.1185653040539	22.5902138701176
WDR60	22.1070191715191	20.9014923630824	21.3123788494136	21.1378018056355	21.5960008808013	21.2070292018426	21.0863606671801	20.8133157299503	20.5900761858421	20.674094316905	21.0786271227699	20.4041184578002	20.7911109414863	21.2531977862671	20.351279831814	21.1404242870256	22.242034058593	20.6609381980199	22.1966768747274	19.6490204863507
WDR61	26.1889613918464	26.0151357372094	26.1993742603896	25.903405797481	25.8729099021908	26.3548987388262	26.5286757493565	26.0668738211229	25.9386699246822	26.3171781940176	25.8627556266739	26.2184092590119	26.335845692043	26.9029426477697	25.996288072791	26.0870495546953	26.4722050024742	26.0231591391661	25.9042043010725	26.0398301072147
WDR62	19.3668312415835	20.1410129358451	19.6541625958738	20.4130993646212	19.1873085513542	19.7720346203766	18.8840727446797	20.5409134376189	19.6590280482174	19.4646820138949	19.826944222506	19.5361724268759	19.5440644665859	19.7502779507717	19.8264567170353	19.6553761846946	19.9205276034505	20.0621529972147	19.8457796907961	20.4381226245308
WDR7	24.3501750558226	24.4121052424328	24.6691066769499	24.6545639863008	24.4837729133425	24.6253876438375	24.4551594535685	24.6005554738469	24.624402777112	24.2256483423972	24.3071011928407	24.2305733979283	24.2572093838328	25.2231169768172	24.3978265517029	24.6149431107159	24.7746843528552	24.5903464530367	24.549169787767	24.1825777940812
WDR70	23.7894878718493	24.1163503877426	23.9904771157503	24.1499306538924	24.1985899430115	24.1393992952767	24.1295885139882	24.0371684427932	24.0906333756436	24.1326919022025	24.0690027964402	24.0534389235028	24.4679641176856	24.1549468673574	24.1574900570552	24.0839797762288	24.052760806308	24.5414011995016	24.1172312462632	24.7279671687473
WDR73	21.63369920835	21.5132932646342	21.5877743231691	21.5572045254351	21.9277805305697	22.0946891778786	21.6037923448586	21.4390154586176	21.5861167943554	21.956433685861	21.32175992267	21.4703513629097	21.4261035457133	21.8450311634029	21.403496814256	21.5546648860336	21.8483233902236	20.9334812502512	21.46713560038	21.7875394894105
WDR74	22.9868197842733	23.373055336496	23.1050883080524	24.3560461155608	23.3509855406087	23.6073242761828	22.8755257911184	23.1081091659913	24.4794871220568	22.8857454525221	23.2867237210892	23.2290263264436	23.1805085012757	22.9630625805591	23.1427215933519	22.7969235958089	23.1299722986017	23.4578639217153	22.8722360369277	24.1524264467578
WDR75	23.5194978547554	23.9247147089947	23.6338270079822	24.5344014582256	23.8159941442356	23.8399946440503	23.2992435123545	23.4224194240065	24.3580548422675	23.457484402387	23.8987944676306	24.1606079258194	23.5847686571296	23.5385568753047	24.2025724125049	23.2091184370653	23.3200308098351	24.5496563851424	23.1938644732309	24.5974366466495
WDR76	21.2051485929213	22.3286031406722	22.1498095685417	23.1065016495069	21.6723043680146	23.0042410488133	21.5945649731846	21.8008855202886	21.5275420696397	21.5841886109933	22.7500851403483	21.1813997054579	21.6830355357771	22.2088779311774	21.366466534075	21.5636239724738	22.0953616375765	21.8784843917715	22.1166334185352	21.6780270101641
WDR77	25.1087161920052	25.1316942127795	25.404917813836	24.8266826047908	25.3749547165528	25.0019754067053	25.0943375275468	24.8936336525667	24.8522289898314	25.1034702643709	24.187615236107	25.2757675104872	25.3080242928283	25.1000300731319	25.1162566857513	25.2052655965447	25.3916273811945	24.5665547075844	25.2252999791965	25.4688717679732
WDR81	23.7271421607136	23.456020201728	23.8052489119666	24.0533167790657	23.7747373256832	23.6453138792461	23.581645361156	23.6698837340754	23.7290487065982	23.6245161366645	23.5146730265997	24.0737986037243	23.4994211149804	23.6634754500857	23.7608737687982	23.6636032534787	23.5036707099597	23.7186987087172	23.9879151068932	23.4823897555709
WDR82	26.020368461591	26.0233829004978	26.0423188652854	26.1621722949354	26.1969103603878	25.9088985683173	26.0733266854447	25.8344194767856	25.8133893146415	26.6079756734577	26.1920160037654	25.983983347827	26.3513860008797	26.0516987105743	25.9136791844811	26.0071186550029	26.1339756306034	25.700019992182	25.5228622044199	26.2116166196304
WDR83	23.7016176421873	23.6353645057494	24.035941853341	24.2978530249004	24.0436191083108	23.7214767040284	23.8735646892701	24.0797849371826	23.582034088694	23.691900669564	23.7090205693238	23.984465064019	23.7928327501661	23.4075953807202	23.3324241884245	23.5222756732148	23.7396063603888	23.5156473575074	23.2015882591319	24.1047927407017
WDR89	22.2204641753401	23.2597614597818	22.3324810077886	22.80239873992	23.0027798271302	22.6205498240116	22.5475254388055	22.1261430257377	22.2733084812254	22.3749136353393	22.5172334792459	22.3120596499406	22.91319087846	22.4907263877862	22.1631884708345	22.7506737398369	22.1961971637912	22.2422584710804	22.9259703467821	22.8794945522947
WDR90	19.3065153991603	18.6902667139132	19.3448884663141	18.0538490834358	17.5852736686005	17.4544777021451	18.4368602849138	18.2850756310934	18.4352467098565	18.8729836419557	18.888180802206	18.1542484599324	18.7333853556528	20.2735296257625	17.656209192019	18.9491241420934	19.0519450240108	18.5744191659667	19.78421747616	17.6425799844798
WDR91	28.1641907396483	27.8327226870443	28.224863079324	28.3614143323125	28.2876943285181	28.1872226336745	28.4091316593077	27.8967393477935	28.1084255830233	28.538865559515	27.8477660714914	28.6077099592509	27.8880441685283	27.7986164881928	28.2766451799564	27.9758874703081	27.963037245964	27.967552547814	28.1816488383844	28.0242971348818
WDR92	24.4870228882373	24.5510642582306	23.9974147497361	24.7657361182635	24.4644264841691	24.6481458908602	24.5028542915462	24.4503751541234	24.5818735766122	24.7106382351118	24.3660190889599	25.1804078295427	24.6226410403796	24.7311204292531	24.5642907504347	24.2706840332367	24.4186400991561	24.5495234379573	24.2948725761637	25.2773831805014
WDSUB1	23.3172144554911	23.4238495003285	23.1086029296668	23.4009237539329	23.1451150991814	23.3400884995086	23.3104524213012	23.2664212698774	23.2311401108862	23.4954077455558	22.6069406088998	23.90769773211	23.1222478401441	23.8444533126585	23.6767812374017	23.3227751707576	23.5423102587508	24.1650481732662	24.129390097716	23.2588070057004
WDTC1	22.785572107625	22.5105649295117	22.6413597389397	22.8910818506315	22.7769980304847	22.7233700701914	22.4025965590576	22.4379806059362	22.1801799493246	22.3454007149485	22.4540468474283	22.4997958101565	22.4373513812361	22.4402372579751	22.5744489035966	22.9207171587558	23.1411227056806	22.7460424448497	22.5981912442939	22.3582768206288
WDYHV1	20.2291733307371	20.6984801085377	20.4047014975019	20.524110105245	20.4877512965202	20.4870769167747	20.7126872620611	20.3651354012599	20.8200003404243	20.6573317085099	20.6568760711364	20.537711447908	20.7315829609452	20.9019522067702	20.895221338083	20.6154474496371	20.5195744391859	20.7744921381547	20.6862658751078	21.2559206685074
WEE1	21.9965418703428	22.6727461526711	22.7324033282975	22.8113506598508	22.1278321166545	23.0846096709575	22.5239380746232	22.1438752427408	22.2105968856498	21.9775561959532	22.4164108388728	22.7402461651073	21.7814107855565	22.218220275423	21.8489405374013	22.3781406971139	22.6834271110279	22.2951059058936	22.8092236547173	22.7569889971131
WFDC2	24.0121099629134	23.8572541085073	24.3632833894327	23.560489411643	25.9410922150582	22.6833029480931	25.5143162797978	23.5351408216074	23.2865028947423	23.9928196547101	21.9585492868781	22.0201047066837	22.0733984345964	22.4733326353013	23.4631378201669	26.6814143141128	24.4268298336246	24.2297420641147	26.1438266890868	22.162623124911
WFS1	24.8208734799738	24.1906908525275	24.7720505698277	23.8540792793624	24.1930210510896	23.6628907399885	23.5936335513242	25.1021268315071	23.7222179629521	24.0564842022309	24.9399908879113	23.6031559221399	23.923785658437	24.1375830541093	23.8838973595055	25.147997975932	25.2730799100525	23.3079435826102	23.9815329620555	24.1655302893384
WHAMM	18.6834762250113	18.3681156831793	18.6554269043696	18.5166988034683	18.7271853718422	18.9319131355091	18.5200710313572	18.792141032281	19.0380348846939	18.5360326438458	17.9664686494846	18.7981548234378	18.6290898979475	18.4298095198385	18.2192759476991	18.4088370017559	18.5787325941653	18.0398965298733	18.7700111996405	17.3099843281986
